DATE_TIME,typical_price
2020-01-01 00:00:00,1.3882081509308348
2020-01-01 04:00:00,1.3822421367084523
2020-01-01 08:00:00,1.3760584143372123
2020-01-01 12:00:00,1.3722410419146034
2020-01-01 16:00:00,1.372192244229408
2020-01-01 20:00:00,1.3734286916967462
2020-01-02 00:00:00,1.3727000937431812
2020-01-02 04:00:00,1.3722782203542114
2020-01-02 08:00:00,1.377038663351379
2020-01-02 12:00:00,1.3795445405285232
2020-01-02 16:00:00,1.3797143660069608
2020-01-02 20:00:00,1.37903029673856
2020-01-03 00:00:00,1.3786544963387788
2020-01-03 04:00:00,1.3776721554088052
2020-01-03 08:00:00,1.3727409946071978
2020-01-03 12:00:00,1.3720483003448791
2020-01-03 16:00:00,1.373379234059742
2020-01-03 20:00:00,1.3741718926094444
2020-01-04 00:00:00,1.371373115819558
2020-01-04 04:00:00,1.372866643529688
2020-01-04 08:00:00,1.379826910313568
2020-01-04 12:00:00,1.3789546187931718
2020-01-04 16:00:00,1.3818927541053352
2020-01-04 20:00:00,1.384833062436105
2020-01-05 00:00:00,1.3867953005877462
2020-01-05 04:00:00,1.387399931658056
2020-01-05 08:00:00,1.3863846461085232
2020-01-05 12:00:00,1.3927448380921914
2020-01-05 16:00:00,1.3994825285339134
2020-01-05 20:00:00,1.4034429171234148
2020-01-06 00:00:00,1.4082009868011072
2020-01-06 04:00:00,1.4084936882053112
2020-01-06 08:00:00,1.4079011602125378
2020-01-06 12:00:00,1.408730929193892
2020-01-06 16:00:00,1.4082808421152055
2020-01-06 20:00:00,1.403117888864652
2020-01-07 00:00:00,1.4008025619657831
2020-01-07 04:00:00,1.4020446180374564
2020-01-07 08:00:00,1.3988128648090363
2020-01-07 12:00:00,1.394031942979013
2020-01-07 16:00:00,1.391019957212157
2020-01-07 20:00:00,1.387926380970211
2020-01-08 00:00:00,1.386153416794635
2020-01-08 04:00:00,1.38483688691343
2020-01-08 08:00:00,1.3851214524889204
2020-01-08 12:00:00,1.3872548463196404
2020-01-08 16:00:00,1.3893776400679445
2020-01-08 20:00:00,1.389441666666667
2020-01-09 00:00:00,1.3043747675141135
2020-01-09 04:00:00,1.3047843951380371
2020-01-09 08:00:00,1.305138475525342
2020-01-09 12:00:00,1.309433159776099
2020-01-09 16:00:00,1.3089932508140996
2020-01-09 20:00:00,1.3082502608712605
2020-01-10 00:00:00,1.3069607590443708
2020-01-10 04:00:00,1.3066320221443433
2020-01-10 08:00:00,1.3079783405177507
2020-01-10 12:00:00,1.3080963349750083
2020-01-10 16:00:00,1.306473924839591
2020-01-10 20:00:00,1.3047230102274814
2020-01-11 00:00:00,1.2998620913847725
2020-01-11 04:00:00,1.3005964180590217
2020-01-11 08:00:00,1.2948955717558626
2020-01-11 12:00:00,1.2956314396429054
2020-01-11 16:00:00,1.2945858135886084
2020-01-11 20:00:00,1.2963219074721013
2020-01-12 00:00:00,1.2965956194963857
2020-01-12 04:00:00,1.289731451984682
2020-01-12 08:00:00,1.2833611979985486
2020-01-12 12:00:00,1.2836224493178654
2020-01-12 16:00:00,1.286582003685708
2020-01-12 20:00:00,1.2860684882635494
2020-01-13 00:00:00,1.2865155741092746
2020-01-13 04:00:00,1.2890603829806218
2020-01-13 08:00:00,1.2938069981706593
2020-01-13 12:00:00,1.2949026780957635
2020-01-13 16:00:00,1.2941509168284893
2020-01-13 20:00:00,1.2921566694457562
2020-01-14 00:00:00,1.2919953789082763
2020-01-14 04:00:00,1.29468165690695
2020-01-14 08:00:00,1.29901482388625
2020-01-14 12:00:00,1.3006482757527975
2020-01-14 16:00:00,1.3031675150867668
2020-01-14 20:00:00,1.303681976689988
2020-01-15 00:00:00,1.304115022436838
2020-01-15 04:00:00,1.3038939964036091
2020-01-15 08:00:00,1.3068658500281574
2020-01-15 12:00:00,1.306339508575581
2020-01-15 16:00:00,1.3003380111244145
2020-01-15 20:00:00,1.297406220628171
2020-01-16 00:00:00,1.2954407907882066
2020-01-16 04:00:00,1.3039092469923426
2020-01-16 08:00:00,1.3063539630504055
2020-01-16 12:00:00,1.3074508646376997
2020-01-16 16:00:00,1.3074451706639938
2020-01-16 20:00:00,1.3013091666666667
2020-01-17 00:00:00,1.1723964739727275
2020-01-17 04:00:00,1.1735012966988057
2020-01-17 08:00:00,1.17443406771538
2020-01-17 12:00:00,1.1773733071287464
